1545,27.25,31.25,31.75,28.50
1550,27.00,31.25,31.75,28.75
1555,27.00,31.25,31.50,28.50
1560,27.00,31.25,31.75,28.75
1565,27.00,31.25,31.75,28.75
1570,27.00,31.25,31.75,28.50
1575,27.00,31.25,31.75,28.50
1580,27.25,31.25,32.00,28.75
1585,27.25,31.50,31.75,28.75
1590,27.25,31.25,32.00,28.75
1595,27.00,31.25,31.75,28.50
1600,27.25,31.25,31.75,28.75
1605,27.25,31.25,31.75,28.50
1610,27.25,31.25,31.75,28.50
1615,27.25,31.25,31.75,28.50
1620,27.25,31.25,31.75,28.50
1625,27.25,31.50,32.00,28.50
1630,27.25,31.50,31.75,28.50
1635,27.25,31.25,31.75,28.50
1640,27.00,31.50,32.00,28.50
1645,27.25,31.25,32.00,28.50
1650,27.25,31.25,31.75,28.25
1655,27.25,31.25,31.75,28.75
1660,27.25,31.25,32.00,28.50
1665,27.25,31.25,32.00,28.75
1670,27.25,31.50,32.00,28.75
1675,27.25,31.25,32.00,28.75
1680,27.25,31.25,32.00,28.75
1685,27.25,31.25,32.00,28.75
1690,27.25,31.50,32.00,28.75
1695,27.25,31.50,32.00,28.75
1700,27.25,31.25,31.75,28.75
1705,27.25,31.25,32.00,28.75
1710,27.25,31.25,31.75,28.75
1715,27.25,31.25,32.00,28.75
1720,27.25,31.25,32.00,28.75
1725,27.25,31.25,32.00,28.75
1730,27.25,31.25,32.00,28.75
1735,27.25,31.50,31.75,28.75
1740,27.25,31.50,32.00,28.75
1745,27.50,31.25,32.00,28.75
1750,27.25,31.50,32.00,28.50
1755,27.25,31.25,32.00,28.50
1760,27.25,31.50,32.00,28.50
1765,27.25,31.50,32.00,28.75
1770,27.50,31.50,32.00,28.50
1775,27.50,31.25,32.00,28.50
1780,27.25,31.50,32.00,28.75
1785,27.25,31.50,32.00,28.75
1790,27.50,31.25,31.75,28.75
1795,27.25,31.25,32.00,29.00
1800,27.50,31.50,32.00,28.75
1805,27.25,31.50,32.00,28.75
1810,27.25,31.50,32.00,28.75
1815,27.25,31.50,32.00,28.75
1820,27.25,31.50,32.00,28.75
1825,27.25,31.50,32.00,28.75
1830,27.50,31.50,32.00,28.75
1835,27.50,31.25,32.00,28.75
1840,27.50,31.50,32.00,28.75
1845,27.25,31.25,32.00,28.75
1850,27.25,31.50,32.00,28.50
1855,27.50,31.25,31.75,28.50
1860,27.50,31.25,32.00,28.75
1865,27.25,31.25,32.00,28.75
1870,27.50,31.50,32.00,28.75
1875,27.50,31.50,32.00,28.75
1880,27.25,31.50,32.00,28.75
1885,27.25,31.75,32.00,28.75
1890,27.25,31.50,32.00,28.75
1895,27.50,31.50,32.00,28.75
1900,27.50,31.50,32.00,28.75
1905,27.25,31.50,32.00,28.75
1910,27.25,31.50,32.00,28.75
1915,27.25,31.25,31.75,29.00
1920,27.25,31.50,32.00,28.75
1925,27.25,31.50,32.00,28.75
1930,27.50,31.50,32.00,28.75
1935,27.50,31.50,32.00,28.75
1940,27.50,31.50,32.00,29.00
1945,27.25,31.50,32.25,28.75
1950,27.50,31.75,32.25,28.75
1955,27.50,31.50,32.00,28.75
1960,27.50,31.50,32.00,29.00
1965,27.50,31.50,32.00,28.75
1970,27.50,31.50,32.00,28.75
1975,27.25,31.50,32.00,28.75
1980,27.50,31.50,32.00,28.50
1985,27.25,31.25,31.75,28.75
1990,27.50,31.25,32.00,28.50
1995,27.25,31.50,32.00,28.75
2000,27.50,31.50,32.00,28.75
2005,27.50,31.50,32.00,28.75
2010,27.50,31.50,32.25,28.75
2015,27.50,31.75,32.25,28.75
2020,27.50,31.75,32.00,28.75
2025,27.50,31.75,32.00,28.75
2030,27.50,31.75,32.25,28.75
2035,27.50,31.50,32.00,28.75
2040,27.50,31.75,32.00,28.75
2045,27.50,31.50,32.25,28.75
2050,27.25,31.50,32.25,28.75
2055,27.50,31.50,32.00,29.00
2060,27.50,31.50,32.25,29.00
2065,27.50,31.50,32.00,29.00
2070,27.50,31.50,32.25,29.00
2075,27.50,31.75,32.00,28.75
2080,27.25,31.75,32.25,28.75
2085,27.50,31.75,32.25,28.75
2090,27.50,31.75,32.00,28.75
2095,27.50,31.50,32.00,28.75
2100,27.50,31.50,32.00,28.75
2105,27.50,31.50,32.00,28.75
2110,27.50,31.50,32.00,28.75
2115,27.50,31.50,32.00,29.00
2120,27.50,31.50,32.25,28.75
2125,27.50,31.50,32.25,28.50
2130,27.50,31.50,32.25,28.75
2135,27.50,31.75,32.25,28.75
2140,27.50,31.75,32.25,28.75
2145,27.50,31.75,32.25,29.00
2150,27.50,31.75,32.00,28.75
2155,27.50,31.50,32.00,29.00
2160,27.50,31.75,32.25,28.75
2165,27.50,31.50,32.00,28.75
2170,27.50,31.50,32.00,29.00
2175,27.50,31.50,32.00,29.00
2180,27.50,31.50,32.25,29.00
2185,27.50,31.50,32.00,29.00
2190,27.50,31.75,32.25,29.00
2195,27.50,31.75,32.00,29.00
2200,27.50,31.75,32.25,29.00
2205,27.50,31.75,32.00,29.00
2210,27.50,31.75,32.25,28.75
2215,27.50,31.75,32.25,29.00
2220,27.50,31.75,32.00,28.75
2225,27.50,31.50,32.25,28.75
2230,27.50,31.50,32.00,28.75
2235,27.50,31.50,32.00,28.75
2240,27.50,31.50,32.00,28.75
2245,27.50,31.50,32.25,28.75
2250,27.50,31.50,32.00,28.75
2255,27.50,31.50,32.00,28.75
2260,27.50,31.75,32.50,28.75
2265,27.50,31.75,32.25,28.75
2270,27.50,31.50,32.25,29.00
2275,27.50,31.75,32.25,29.00
2280,27.50,31.75,32.25,29.00
2285,27.50,31.75,32.00,29.00
2290,27.50,31.75,32.00,29.00
2295,27.50,31.75,32.00,29.00
2300,27.50,31.75,32.25,29.00
2305,27.50,31.75,32.25,29.00
2310,27.50,31.75,32.25,29.00
2315,27.50,31.75,32.25,29.00
2320,27.50,31.75,32.25,29.00
2325,27.50,31.75,32.25,29.00
2330,27.50,31.75,32.25,29.00
2335,27.50,31.75,32.00,29.00
2340,27.50,31.75,32.00,28.75
2345,27.50,31.75,32.00,28.75
2350,27.50,31.75,32.25,29.00
2355,27.50,31.75,32.00,29.00
2360,27.50,31.75,32.00,29.00
2365,27.50,31.75,32.25,29.00
2370,27.50,31.75,32.25,29.00
2375,27.50,31.75,32.00,29.00
2380,27.50,31.75,32.25,29.00
2385,27.50,31.75,32.00,29.00
2390,27.50,31.50,32.25,29.00
2395,27.50,31.75,32.00,29.00
2400,27.50,31.75,32.00,29.00
2405,27.50,31.75,32.00,29.00
2410,27.50,31.50,32.00,29.00
2415,27.50,31.75,32.00,29.00
2420,27.50,31.75,32.00,29.00
2425,27.50,31.75,32.25,29.00
2430,27.50,31.75,32.00,29.00
2435,27.50,31.75,32.00,29.25
2440,27.50,31.75,32.25,29.25
2445,27.50,31.75,32.00,29.00
2450,27.50,31.75,32.00,29.00
2455,27.75,31.75,32.00,29.00
2460,27.50,31.75,32.25,29.00
2465,27.50,31.75,32.25,29.00
2470,27.50,31.75,32.25,29.00
2475,27.50,31.75,32.25,29.00
2480,27.50,31.75,32.50,29.00
2485,27.75,31.75,32.25,29.00
2490,27.75,31.75,32.50,29.00
2495,27.50,31.75,32.50,28.75
2500,27.75,31.75,32.50,29.00
2505,27.75,31.75,32.50,28.75
2510,27.50,31.75,32.50,29.00
2515,27.75,31.75,32.50,29.00
2520,27.75,31.75,32.50,29.00
2525,27.75,31.75,32.50,29.00
2530,27.75,31.75,32.50,29.00
2535,27.75,31.75,32.50,29.00
2540,27.75,31.75,32.50,29.00
2545,27.75,32.00,32.50,29.00
2550,27.75,31.75,32.50,29.25
2555,27.75,31.75,32.75,29.25
2560,27.75,32.00,32.50,29.25
2565,27.75,32.00,32.50,29.25
2570,27.75,31.75,32.50,29.25
2575,27.75,31.75,32.50,29.25
2580,27.75,31.75,32.50,29.25
2585,27.75,32.00,32.50,29.25
2590,27.75,32.00,32.50,29.00
2595,27.75,32.00,32.50,29.00
2600,27.75,31.75,32.50,29.00
2605,27.75,31.75,32.50,29.00
2610,27.75,31.75,32.50,29.00
2615,27.75,31.75,32.50,29.00
2620,27.75,31.75,32.75,29.00
2625,27.75,32.00,32.50,29.00
2630,27.75,32.00,32.50,29.25
2635,27.75,32.00,32.50,29.25
2640,27.75,32.00,32.50,29.25
2645,27.75,32.00,32.50,29.25
2650,27.75,32.00,32.75,29.50
2655,27.75,32.00,32.75,29.25
2660,27.75,32.00,32.50,29.25
2665,27.75,32.00,32.75,29.25
2670,27.75,32.00,32.50,29.25
2675,27.75,32.00,32.75,29.25
2680,27.75,32.00,32.50,29.25
2685,27.75,32.00,32.75,29.25
2690,27.75,32.00,32.50,29.25
2695,27.75,32.00,32.50,29.00
2700,27.75,32.00,32.50,29.00
2705,27.75,32.00,32.75,29.25
2710,27.75,32.00,32.75,29.25
2715,27.75,32.00,32.75,29.25
2720,28.00,32.00,32.75,29.25
2725,27.75,32.00,32.75,29.25
2730,28.00,32.00,32.50,29.25
2735,27.75,32.25,32.75,29.25
2740,28.00,32.00,32.75,29.25
2745,27.75,32.00,32.75,29.50
2750,28.00,32.25,32.75,29.25
2755,28.00,32.25,32.75,29.25
2760,28.00,32.25,32.75,29.50
2765,27.75,32.00,32.75,29.25
2770,28.00,32.00,32.75,29.25
